Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
DTEA,DAVIDsTEA Inc.,1.4901,38833175.7285,,2015.0,Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/dtea,
DFNL,Davis Select Financial ETF,23.9,150570000.0,,,,,https://www.nasdaq.com/symbol/dfnl,
DINT,Davis Select International ETF,18.07,121972500.0,,,,,https://www.nasdaq.com/symbol/dint,
DUSA,Davis Select U.S. Equity ETF,24.31,204204000.0,,,,,https://www.nasdaq.com/symbol/dusa,
DWLD,Davis Select Worldwide ETF,24.02,234195000.0,,,,,https://www.nasdaq.com/symbol/dwld,
DWSN,Dawson Geophysical Company,2.52,58391018.28,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dwsn,
DBVT,DBV Technologies S.A.,10.1,264449754.4,26183144.0,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dbvt,
DDMX,DD3 Acquisition Corp.,10.02,72376464.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ddmx,
DDMXU,DD3 Acquisition Corp.,10.156,73358819.2,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ddmxu,
DDMXW,DD3 Acquisition Corp.,0.3,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ddmxw,
DCPH,"Deciphera Pharmaceuticals, Inc.",21.91,836722129.32,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dcph,
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",7.94,265879022.62,,2012.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dfrg,
TACO,"Del Taco Restaurants, Inc.",12.37,454542243.21,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/taco,
TACOW,"Del Taco Restaurants, Inc.",1.95,0.0,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/tacow,
DMPI,"DelMar Pharmaceuticals, Inc.",1.51,5779161.09,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dmpi,
DNLI,Denali Therapeutics Inc.,20.7,1976402693.7,,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/dnli,
DENN,Denny&#39;s Corporation,21.7,1308484524.2,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/denn,
XRAY,DENTSPLY SIRONA Inc.,56.6,13243126273.6,,1987.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/xray,
DERM,"Dermira, Inc.",8.35,448125445.3,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/derm,
DEST,Destination Maternity Corporation,0.96,13766194.56,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dest,
DXLG,"Destination XL Group, Inc.",1.75,87282921.25,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dxlg,
DSWL,"Deswell Industries, Inc.",2.71,43130297.69,,1995.0,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/dswl,
DXCM,"DexCom, Inc.",152.96,13927069948.8,,2005.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dxcm,
DFBH,DFB Healthcare Acquisitions Corp.,10.2151,319221875.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbh,
DFBHU,DFB Healthcare Acquisitions Corp.,10.6201,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbhu,
DFBHW,DFB Healthcare Acquisitions Corp.,1.605,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/dfbhw,
DHXM,DHX Media Ltd.,1.53,206455698.45,,,,,https://www.nasdaq.com/symbol/dhxm,
DMAC,DiaMedica Therapeutics Inc.,3.75,44838277.5,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dmac,
DEAC,Diamond Eagle Acquisition Corp.,0.0002,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/deac,
DEACU,Diamond Eagle Acquisition Corp.,10.05,351750000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/deacu,
DEACW,Diamond Eagle Acquisition Corp.,0.88,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/deacw,
DHIL,"Diamond Hill Investment Group, Inc.",138.66,484585917.48,,,Finance,Investment Managers,https://www.nasdaq.com/symbol/dhil,
FANG,"Diamondback Energy, Inc.",104.45,17200011812.25,,2012.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/fang,
DPHC,DiamondPeak Holdings Corp.,9.77,341950000.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/dphc,
DPHCU,DiamondPeak Holdings Corp.,10.05,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/dphcu,
DPHCW,DiamondPeak Holdings Corp.,0.71,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/dphcw,
DRNA,"Dicerna Pharmaceuticals, Inc.",15.15,1035108281.85,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drna,
DFFN,Diffusion Pharmaceuticals Inc.,2.23,10472983.15,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dffn,
DGII,Digi International Inc.,13.29,372906993.93,,1989.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/dgii,
DMRC,Digimarc Corporation,43.98,533387988.66,,,Technology,EDP Services,https://www.nasdaq.com/symbol/dmrc,
DRAD,Digirad Corporation,5.41,11049887.13,,2004.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/drad,
DGLY,"Digital Ally, Inc.",1.14,13030812.18,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/dgly,
APPS,"Digital Turbine, Inc.",5.46,445992789.06,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/apps,
DCOM,"Dime Community Bancshares, Inc.",19.23,693364283.55,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/dcom,
DIOD,Diodes Incorporated,42.6,2156154568.2,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/diod,
DISCA,"Discovery, Inc.",31.49,16529567398.39,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disca,
DISCB,"Discovery, Inc.",36.5,19159390601.5,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/discb,
DISCK,"Discovery, Inc.",29.28,15369505666.08,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/disck,
DISH,DISH Network Corporation,41.56,19526081561.64,,1995.0,Consumer Services,Television Services,https://www.nasdaq.com/symbol/dish,
DVCR,Diversicare Healthcare Services Inc.,3.35,22385571.0,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dvcr,
SAUC,"Diversified Restaurant Holdings, Inc.",0.8201,27239485.3634,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/sauc,
DLHC,DLH Holdings Corp.,5.33,64152738.13,,,Technology,Professional Services,https://www.nasdaq.com/symbol/dlhc,
BOOM,DMC Global Inc.,61.86,926995544.94,,,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/boom,
DNBF,DNB Financial Corp,45.02,194987067.42,,,Finance,Major Banks,https://www.nasdaq.com/symbol/dnbf,
DOCU,"DocuSign, Inc.",54.35,9446030000.0,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/docu,
DOGZ,Dogness (International) Corporation,2.8489,73825343.3559,,2017.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/dogz,
DLTR,"Dollar Tree, Inc.",106.24,25240389985.28,,1995.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dltr,
DLPN,"Dolphin Entertainment, Inc.",1.03,14826398.86,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpn,
DLPNW,"Dolphin Entertainment, Inc.",0.0509,0.0,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dlpnw,
DOMO,"Domo, Inc.",29.21,799528963.55,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/domo,
DGICA,"Donegal Group, Inc.",14.28,406734312.6,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgica,
DGICB,"Donegal Group, Inc.",13.7,390214291.5,,1986.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/dgicb,
DMLP,"Dorchester Minerals, L.P.",19.725,684058542.15,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dmlp,
DORM,"Dorman Products, Inc.",85.1,2802911553.1,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dorm,
DOYU,DouYu International Holdings Limited,10.2,687348522.0,67387110.0,2019.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/doyu,
DOVA,"Dova Pharmaceuticals, Inc.",16.15,455958589.5,,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dova,
LYL,Dragon Victory International Limited,1.034,11809720.362,,2017.0,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/lyl,
DBX,"Dropbox, Inc.",24.68,10147894018.0,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/dbx,
DCAR,"DropCar, Inc.",1.11,4349786.97,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/dcar,
DRYS,DryShips Inc.,4.08,354497438.16,,2005.0,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/drys,
DSPG,"DSP Group, Inc.",16.0,363438656.0,,1994.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/dspg,
DLTH,Duluth Holdings Inc.,12.81,419201575.17,,2015.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dlth,
DNKN,"Dunkin&#39; Brands Group, Inc.",81.13,6705026818.84,,2011.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dnkn,
DRRX,DURECT Corporation,1.0,162359931.0,,2000.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/drrx,
DXPE,"DXP Enterprises, Inc.",32.91,578958972.9,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dxpe,
DYAI,"Dyadic International, Inc.",5.12,137029048.32,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dyai,
DYSL,Dynasil Corporation of America,1.1,19317430.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dysl,
DYNT,Dynatronics Corporation,1.57,13215935.01,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/dynt,
DVAX,Dynavax Technologies Corporation,3.1,201707526.4,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dvax,
ETFC,E*TRADE Financial Corporation,49.72,11933569068.96,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/etfc,
SSP,E.W. Scripps Company (The),15.17,1225526335.43,,,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/ssp,
EBMT,"Eagle Bancorp Montana, Inc.",16.88,108094337.84,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ebmt,
EGBN,"Eagle Bancorp, Inc.",40.83,1410281224.77,,,Finance,Major Banks,https://www.nasdaq.com/symbol/egbn,
EGLE,Eagle Bulk Shipping Inc.,4.49,328466282.26,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/egle,
EFBI,"Eagle Financial Bancorp, Inc.",15.9093,26135129.8494,,2017.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/efbi,
EGRX,"Eagle Pharmaceuticals, Inc.",56.96,780352000.0,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/egrx,
EWBC,"East West Bancorp, Inc.",48.28,7027009160.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ewbc,
EML,Eastern Company (The),26.31,163990230.0,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/eml,
EAST,"Eastside Distilling, Inc.",3.95,36191136.35,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/east,
EVGBC,Eaton Vance NextShares Trust,99.99,62493750.0,,,,,https://www.nasdaq.com/symbol/evgbc,
EVSTC,Eaton Vance NextShares Trust,100.02,45009000.0,,,,,https://www.nasdaq.com/symbol/evstc,
EVFTC,Eaton Vance NextShares Trust II,100.03,52515750.0,,,,,https://www.nasdaq.com/symbol/evftc,
EVLMC,Eaton Vance NextShares Trust II,100.04,70028000.0,,,,,https://www.nasdaq.com/symbol/evlmc,
OKDCC,Eaton Vance NextShares Trust II,100.06,505303000.0,,,,,https://www.nasdaq.com/symbol/okdcc,
EBAY,eBay Inc.,41.03,34414470466.97,,1998.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ebay,
EBAYL,eBay Inc.,26.85,0.0,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ebayl,
EBIX,"Ebix, Inc.",43.88,1339689002.84,,,Technology,EDP Services,https://www.nasdaq.com/symbol/ebix,
ECHO,"Echo Global Logistics, Inc.",19.92,555708359.52,,2009.0,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/echo,
SATS,EchoStar Corporation,46.03,4405916202.86,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/sats,
EEI,"Ecology and Environment, Inc.",10.8973,47023320.6355,,1987.0,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eei,
EDAP,EDAP TMS S.A.,2.6,76289964.4,29342294.0,1997.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/edap,
EDSA,"Edesa Biotech, Inc.",4.94,35262871.02,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/edsa,
EDNT,"Edison Nation, Inc.",2.0503,13121920.0,,2018.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ednt,
EDIT,"Editas Medicine, Inc.",26.0,1279797636.0,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/edit,
EDTX,EdtechX Holdings Acquisition Corp.,10.06,79536875.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/edtx,
EDTXU,EdtechX Holdings Acquisition Corp.,10.28,81276250.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/edtxu,
EDTXW,EdtechX Holdings Acquisition Corp.,0.25,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/edtxw,
EDUC,Educational Development Corporation,6.8,57357993.2,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/educ,
EGAN,eGain Corporation,8.12,246184271.2,,1999.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/egan,
EHTH,"eHealth, Inc.",86.85,1967071468.95,,2006.0,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth,
EIDX,"Eidos Therapeutics, Inc.",38.39,1413809606.11,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eidx,
EIGR,"Eiger BioPharmaceuticals, Inc.",10.99,268545518.57,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eigr,
EKSO,"Ekso Bionics Holdings, Inc.",1.255,93291546.97,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ekso,
LOCO,"El Pollo Loco Holdings, Inc.",10.32,396630634.32,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/loco,
ESLT,Elbit Systems Ltd.,160.71,7097291573.13,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/eslt,
ERI,"Eldorado Resorts, Inc.",45.4,3528486002.4,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/eri,
SOLO,Electrameccanica Vehicles Corp. Ltd.,2.81,103725642.4,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solo,
SOLOW,Electrameccanica Vehicles Corp. Ltd.,0.72,0.0,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solow,
ECOR,"electroCore, Inc.",1.5,44443189.5,,2018.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ecor,
EA,Electronic Arts Inc.,89.78,26607095218.72,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ea,
ELSE,"Electro-Sensors, Inc.",3.34,11341040.14,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/else,
ESBK,Elmira Savings Bank NY (The),15.0,52238625.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/esbk,
ELOX,"Eloxx Pharmaceuticals, Inc.",8.17,325646036.52,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/elox,
ELTK,Eltek Ltd.,3.85,16864031.8,,1997.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/eltk,
EMCI,EMC Insurance Group Inc.,35.95,778974917.65,,1982.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/emci,
EMCF,Emclaire Financial Corp,34.07,91945117.84,,,Finance,Major Banks,https://www.nasdaq.com/symbol/emcf,
EMKR,EMCORE Corporation,2.99,85713609.41,,1997.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/emkr,
EMMA,"Emmaus Life Sciences, Inc.",5.01,10605573.81,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/emma,
EMMAW,"Emmaus Life Sciences, Inc.",0.26,0.0,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/emmaw,
EMMS,Emmis Communications Corporation,5.55,72905876.7,,1994.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/emms,
NYNY,"Empire Resorts, Inc.",9.58,329680937.22,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/nyny,
ENTA,"Enanta Pharmaceuticals, Inc.",81.82,1609376981.32,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enta,
ECPG,Encore Capital Group Inc,35.73,1106438368.77,,,Finance,Finance Companies,https://www.nasdaq.com/symbol/ecpg,
WIRE,Encore Wire Corporation,56.23,1174877942.04,,1992.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wire,
ENDP,Endo International plc,3.3,736241253.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/endp,
ELGX,"Endologix, Inc.",6.79,117815680.08,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/elgx,
NDRA,ENDRA Life Sciences Inc.,1.52,11282415.84,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndra,
NDRAW,ENDRA Life Sciences Inc.,0.66,0.0,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndraw,
EIGI,"Endurance International Group Holdings, Inc.",4.67,681636090.73,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/eigi,
WATT,Energous Corporation,4.24,128983055.68,,2014.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/watt,
EFOI,"Energy Focus, Inc.",0.41,5055516.48,,,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/efoi,
ERII,"Energy Recovery, Inc.",11.5,626504659.0,,2008.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/erii,
ENG,ENGlobal Corporation,0.98,26861708.86,,,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eng,
ENLV,Enlivex Therapeutics Ltd.,19.7,199240027.9,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enlv,
ENOB,"Enochian Biosciences, Inc.",4.58,177655039.8,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enob,
ENPH,"Enphase Energy, Inc.",20.02,2422976716.16,,2012.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/enph,
ESGR,Enstar Group Limited,174.68,3752364139.48,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgr,
ESGRO,Enstar Group Limited,26.33,115852.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgro,
ESGRP,Enstar Group Limited,26.67,426720.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgrp,
ETTX,Entasis Therapeutics Holdings Inc.,6.37,83650865.48,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ettx,
ENFC,Entegra Financial Corp.,29.81,206361632.84,,2014.0,Finance,Banks,https://www.nasdaq.com/symbol/enfc,
ENTG,"Entegris, Inc.",42.14,5710544621.04,,2000.0,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/entg,
ENTX,Entera Bio Ltd.,3.75,42974175.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/entx,
ENTXW,Entera Bio Ltd.,0.8993,0.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/entxw,
EBTC,Enterprise Bancorp Inc,28.59,337533768.72,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ebtc,
EFSC,Enterprise Financial Services Corporation,42.76,1149406246.08,,,Finance,Major Banks,https://www.nasdaq.com/symbol/efsc,
EVSI,"Envision Solar International, Inc.",5.945,30381209.1,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/evsi,
EVSIW,"Envision Solar International, Inc.",1.3608,0.0,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/evsiw,
EPZM,"Epizyme, Inc.",13.62,1237147380.42,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epzm,
PLUS,ePlus inc.,75.83,1032068973.17,,1996.0,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/plus,
EPSN,Epsilon Energy Ltd.,3.9,106802018.7,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/epsn,
EQ,"Equillium, Inc.",4.99,86707417.64,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eq,
EQIX,"Equinix, Inc.",508.32,42734481207.84,,2000.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/eqix,
EQBK,"Equity Bancshares, Inc.",25.97,408783823.49,,2015.0,Finance,Major Banks,https://www.nasdaq.com/symbol/eqbk,
ERIC,Ericsson,8.67,2770099177.14,319503942.0,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/eric,
ERIE,Erie Indemnity Company,266.78,13949890985.04,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/erie,
ERYP,Erytech Pharma S.A.,5.96,11387170.04,1910599.0,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eryp,
ESCA,"Escalade, Incorporated",11.6,167869353.6,,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/esca,
ESPR,"Esperion Therapeutics, Inc.",42.26,1137531690.56,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/espr,
ESQ,"Esquire Financial Holdings, Inc.",24.1,181538624.3,,2017.0,Finance,Commercial Banks,https://www.nasdaq.com/symbol/esq,
ESSA,"ESSA Bancorp, Inc.",15.19,173301722.65,,,Finance,Banks,https://www.nasdaq.com/symbol/essa,
EPIX,ESSA Pharma Inc.,2.695,21461977.46,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epix,
ESTA,Establishment Labs Holdings Inc.,23.66,482882216.18,,2018.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/esta,
ESTR,"Estre Ambiental, Inc.",0.9046,46303517.7672,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/estr,
ESTRW,"Estre Ambiental, Inc.",0.03,0.0,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/estrw,
VBND,ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,49.85,428710000.0,,,,,https://www.nasdaq.com/symbol/vbnd,
VUSE,ETF Series Solutions Trust Vident Core US Equity ETF,31.97,485944000.0,,,,,https://www.nasdaq.com/symbol/vuse,
VIDI,ETF Series Solutions Trust Vident International Equity Fund,24.36,0.0,,,,,https://www.nasdaq.com/symbol/vidi,
ETON,"Eton Pharmaceuticals, Inc.",6.25,110174550.0,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eton,
ETSY,"Etsy, Inc.",68.05,8178547467.3,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/etsy,
CLWT,Euro Tech Holdings Company Limited,4.23,8721875.07,,1997.0,Consumer Durables,Diversified Electronic Products,https://www.nasdaq.com/symbol/clwt,
EDRY,EuroDry Ltd.,8.305,18934735.6,,,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/edry,
EEFT,"Euronet Worldwide, Inc.",157.43,8180697400.33,,1997.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/eeft,
ESEA,Euroseas Ltd.,0.6699,8384230.5855,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/esea,
EVLO,"Evelo Biosciences, Inc.",7.51,240647263.27,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evlo,
EVBG,"Everbridge, Inc.",99.55,3277759408.0,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/evbg,
EVK,"Ever-Glory International Group, Inc.",3.29,48692460.6,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/evk,
EVER,"EverQuote, Inc.",14.84,378366397.92,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ever,
MRAM,"Everspin Technologies, Inc.",6.92,118551917.6,,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mram,
EVOP,"EVO Payments, Inc.",30.3,2482422126.9,,2018.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/evop,
EVFM,"Evofem Biosciences, Inc.",5.01,232494080.04,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evfm,
EVGN,Evogene Ltd.,1.45,37343730.65,,,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/evgn,
EVOK,"Evoke Pharma, Inc.",1.14,26518281.0,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evok,
EOLS,"Evolus, Inc.",17.39,476016539.56,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eols,
EVOL,"Evolving Systems, Inc.",0.8175,9942017.2575,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/evol,
EXAS,Exact Sciences Corporation,117.51,15175098037.8,,2001.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/exas,
FLAG,Exchange Traded Concepts Trust FLAG-Forensic Accounting Long-S,38.8965,15558600.0,,,,,https://www.nasdaq.com/symbol/flag,
ROBO,Exchange Traded Concepts Trust ROBO Global Robotics and Automa,39.76,182896000.0,,,,,https://www.nasdaq.com/symbol/robo,
XELA,"Exela Technologies, Inc.",2.45,367850239.75,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/xela,
