Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
EDTXW,EdtechX Holdings Acquisition Corp.,0.25,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/edtxw,
EDUC,Educational Development Corporation,6.57,53734124.7,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/educ,
EGAN,eGain Corporation,8.11,245881088.6,,1999.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/egan,
EHTH,"eHealth, Inc.",89.48,2026638515.16,,2006.0,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/ehth,
EIDX,"Eidos Therapeutics, Inc.",40.23,1481572296.27,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eidx,
EIGR,"Eiger BioPharmaceuticals, Inc.",10.92,266835037.56,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eigr,
EKSO,"Ekso Bionics Holdings, Inc.",1.25,92919867.5,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ekso,
LOCO,"El Pollo Loco Holdings, Inc.",10.43,400858286.43,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/loco,
ESLT,Elbit Systems Ltd.,155.57,6870298363.71,,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/eslt,
ERI,"Eldorado Resorts, Inc.",45.57,3541698394.92,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/eri,
SOLO,Electrameccanica Vehicles Corp. Ltd.,2.82,104094772.8,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solo,
SOLOW,Electrameccanica Vehicles Corp. Ltd.,0.55,0.0,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solow,
ECOR,"electroCore, Inc.",1.61,47702356.73,,2018.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ecor,
EA,Electronic Arts Inc.,92.22,27330210749.28,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ea,
EFII,"Electronics for Imaging, Inc.",36.99,1595922305.04,,1992.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/efii,
ELSE,"Electro-Sensors, Inc.",3.2489999999999997,11032047.729,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/else,
ESBK,Elmira Savings Bank NY (The),15.8,55024685.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/esbk,
ELOX,"Eloxx Pharmaceuticals, Inc.",9.39,374273718.84,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/elox,
ELTK,Eltek Ltd.,4.0,17521072.0,,1997.0,Technology,Electrical Products,https://www.nasdaq.com/symbol/eltk,
EMCI,EMC Insurance Group Inc.,36.02,780491697.74,,1982.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/emci,
EMCF,Emclaire Financial Corp,35.39,95507417.68,,,Finance,Major Banks,https://www.nasdaq.com/symbol/emcf,
EMKR,EMCORE Corporation,2.99,85713609.41,,1997.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/emkr,
EMMS,Emmis Communications Corporation,5.38,70672723.72,,1994.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/emms,
NYNY,"Empire Resorts, Inc.",10.08,346887666.72,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/nyny,
ENTA,"Enanta Pharmaceuticals, Inc.",81.79,1608786889.54,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enta,
ECPG,Encore Capital Group Inc,33.48,1036763408.52,,,Finance,Finance Companies,https://www.nasdaq.com/symbol/ecpg,
WIRE,Encore Wire Corporation,55.17,1152730145.16,,1992.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wire,
ENDP,Endo International plc,3.95,881258469.5,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/endp,
ELGX,"Endologix, Inc.",6.45,111916220.4,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/elgx,
NDRA,ENDRA Life Sciences Inc.,1.51,11208189.42,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndra,
NDRAW,ENDRA Life Sciences Inc.,0.6,0.0,,2017.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndraw,
EIGI,"Endurance International Group Holdings, Inc.",4.85,707909002.15,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/eigi,
WATT,Energous Corporation,4.54,138109215.28,,2014.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/watt,
EFOI,"Energy Focus, Inc.",0.4475,5517911.28,,,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/efoi,
EHR,"Energy Hunter Resources, Inc.",,0.0,,,,,https://www.nasdaq.com/symbol/ehr,
ERII,"Energy Recovery, Inc.",10.8,588369592.8,,2008.0,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/erii,
ENG,ENGlobal Corporation,0.98,26861708.86,,,Consumer Services,Military/Government/Technical,https://www.nasdaq.com/symbol/eng,
ENLV,Enlivex Therapeutics Ltd.,25.96,262551833.72,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enlv,
ENOB,"Enochian Biosciences, Inc.",4.5,174551895.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enob,
ENPH,"Enphase Energy, Inc.",19.66,2379406705.28,,2012.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/enph,
ESGR,Enstar Group Limited,172.61,3707897722.21,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgr,
ESGRO,Enstar Group Limited,25.84,113696.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgro,
ESGRP,Enstar Group Limited,26.23,419680.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/esgrp,
ETTX,Entasis Therapeutics Holdings Inc.,6.3982,84021187.9928,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ettx,
ENFC,Entegra Financial Corp.,29.84,206569309.76,,2014.0,Finance,Banks,https://www.nasdaq.com/symbol/enfc,
ENTG,"Entegris, Inc.",36.59,4958443941.24,,2000.0,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/entg,
ENTX,Entera Bio Ltd.,3.29,37702676.2,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/entx,
ENTXW,Entera Bio Ltd.,0.65,0.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/entxw,
EBTC,Enterprise Bancorp Inc,29.85,352080123.15,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ebtc,
EFSC,Enterprise Financial Services Corporation,39.77,1069033826.16,,,Finance,Major Banks,https://www.nasdaq.com/symbol/efsc,
EVSI,"Envision Solar International, Inc.",5.4,27596052.0,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/evsi,
EVSIW,"Envision Solar International, Inc.",1.3,0.0,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/evsiw,
EPZM,"Epizyme, Inc.",13.65,1239872374.65,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epzm,
PLUS,ePlus inc.,73.12,995185062.88,,1996.0,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/plus,
EPSN,Epsilon Energy Ltd.,3.72,101872694.76,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/epsn,
EQ,"Equillium, Inc.",5.47,95048010.92,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eq,
EQIX,"Equinix, Inc.",516.99,43463368428.63,,2000.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/eqix,
EQBK,"Equity Bancshares, Inc.",24.93,392413581.81,,2015.0,Finance,Major Banks,https://www.nasdaq.com/symbol/eqbk,
ERIC,Ericsson,9.62,3073627922.04,319503942.0,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/eric,
ERIE,Erie Indemnity Company,265.22,13868318790.96,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/erie,
ERYP,Erytech Pharma S.A.,6.67,12743695.33,1910599.0,2017.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eryp,
ESCA,"Escalade, Incorporated",11.27,163093759.92,,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/esca,
ESPR,"Esperion Therapeutics, Inc.",45.61,1227705168.16,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/espr,
ESQ,"Esquire Financial Holdings, Inc.",24.32,183195823.36,,2017.0,Finance,Commercial Banks,https://www.nasdaq.com/symbol/esq,
ESSA,"ESSA Bancorp, Inc.",14.96,170677667.6,,,Finance,Banks,https://www.nasdaq.com/symbol/essa,
EPIX,ESSA Pharma Inc.,2.3208,18481987.8624,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/epix,
ESTA,Establishment Labs Holdings Inc.,23.0,469412129.0,,2018.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/esta,
ESTR,"Estre Ambiental, Inc.",0.95,48627395.4,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/estr,
ESTRW,"Estre Ambiental, Inc.",0.031,0.0,,,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/estrw,
VBND,ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,49.66,427076000.0,,,,,https://www.nasdaq.com/symbol/vbnd,
VUSE,ETF Series Solutions Trust Vident Core US Equity ETF,31.72,482144000.0,,,,,https://www.nasdaq.com/symbol/vuse,
VIDI,ETF Series Solutions Trust Vident International Equity Fund,24.4,0.0,,,,,https://www.nasdaq.com/symbol/vidi,
ETON,"Eton Pharmaceuticals, Inc.",7.0,123395496.0,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eton,
ETSY,"Etsy, Inc.",65.55,7878086502.3,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/etsy,
CLWT,Euro Tech Holdings Company Limited,4.23,8721875.07,,1997.0,Consumer Durables,Diversified Electronic Products,https://www.nasdaq.com/symbol/clwt,
EDRY,EuroDry Ltd.,8.07,18398954.4,,,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/edry,
EEFT,"Euronet Worldwide, Inc.",167.14,8685268141.34,,1997.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/eeft,
ESEA,Euroseas Ltd.,0.6299,7883604.7855,,,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/esea,
EVLO,"Evelo Biosciences, Inc.",7.62,244172056.74,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evlo,
EVBG,"Everbridge, Inc.",98.76,3251748057.6,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/evbg,
EVK,"Ever-Glory International Group, Inc.",3.2857,48628819.998,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/evk,
EVER,"EverQuote, Inc.",13.67,348535623.96,,2018.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/ever,
MRAM,"Everspin Technologies, Inc.",6.26,107244942.8,,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mram,
EVLV,EVINE Live Inc.,0.425,32422415.3,,,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/evlv,
EVOP,"EVO Payments, Inc.",29.39,2407867534.97,,2018.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/evop,
EVFM,"Evofem Biosciences, Inc.",4.71,218572278.84,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evfm,
EVGN,Evogene Ltd.,1.54,39661617.38,,,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/evgn,
EVOK,"Evoke Pharma, Inc.",1.12,26053048.0,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evok,
EOLS,"Evolus, Inc.",15.99,437694333.96,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eols,
EVOL,"Evolving Systems, Inc.",0.8257,10041741.4673,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/evol,
EXAS,Exact Sciences Corporation,116.19,15004634848.2,,2001.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/exas,
FLAG,Exchange Traded Concepts Trust FLAG-Forensic Accounting Long-S,38.1,15240000.0,,,,,https://www.nasdaq.com/symbol/flag,
ROBO,Exchange Traded Concepts Trust ROBO Global Robotics and Automa,38.68,177928000.0,,,,,https://www.nasdaq.com/symbol/robo,
XELA,"Exela Technologies, Inc.",2.15,322807353.25,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/xela,
EXEL,"Exelixis, Inc.",21.42,6463856765.52,,2000.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/exel,
EXFO,EXFO Inc,3.76,89308508.88,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/exfo,
EXLS,"ExlService Holdings, Inc.",65.62,2253520202.64,,2006.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/exls,
EXPI,"eXp World Holdings, Inc.",10.33,637122624.92,,,Finance,Real Estate,https://www.nasdaq.com/symbol/expi,
EXPE,"Expedia Group, Inc.",134.74,20063121502.6,,,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/expe,
EXPD,"Expeditors International of Washington, Inc.",74.11,12746616297.22,,,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/expd,
EXPO,"Exponent, Inc.",60.38,3133784312.16,,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/expo,
STAY,"Extended Stay America, Inc.",16.8,3165327916.8,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/stay,
XOG,"Extraction Oil & Gas, Inc.",4.21,685595182.52,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/xog,
EXTR,"Extreme Networks, Inc.",6.74,800410782.66,,1999.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/extr,
EYEG,"Eyegate Pharmaceuticals, Inc.",0.2418,11020213.2066,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eyeg,
EYEGW,"Eyegate Pharmaceuticals, Inc.",0.05,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eyegw,
EYEN,"Eyenovia, Inc.",2.98,35920809.74,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eyen,
EYPT,"EyePoint Pharmaceuticals, Inc.",1.51,160219649.28,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/eypt,
EZPW,"EZCORP, Inc.",9.84,545581171.44,,1991.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/ezpw,
FFIV,"F5 Networks, Inc.",146.08,8720280074.88,,1999.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/ffiv,
FB,"Facebook, Inc.",203.91,582058798157.76,,2012.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/fb,
FLMN,Falcon Minerals Corporation,7.85,673989342.75,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/flmn,
FLMNW,Falcon Minerals Corporation,0.8,0.0,,2017.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/flmnw,
DAVE,"Famous Dave&#39;s of America, Inc.",4.87,45163917.35,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dave,
FANH,Fanhua Inc.,34.09,1142458647.26,33513014.0,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/fanh,
FARM,Farmer Brothers Company,17.4,296497740.0,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/farm,
FMAO,"Farmers & Merchants Bancorp, Inc.",28.98,321857183.34,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fmao,
FMNB,Farmers National Banc Corp.,14.46,402189803.76,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fmnb,
FAMI,"FARMMI, INC.",1.36,16227520.0,,2018.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/fami,
FARO,"FARO Technologies, Inc.",48.23,835759824.9,,1997.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/faro,
FAST,Fastenal Company,30.68,17591818702.12,,1987.0,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/fast,
FAT,FAT Brands Inc.,3.988,47087707.812,,2017.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/fat,
FATE,"Fate Therapeutics, Inc.",22.14,1443214364.76,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/fate,
FBSS,"Fauquier Bankshares, Inc.",21.46,81224683.64,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fbss,
FNHC,FedNat Holding Company,13.54,173804869.54,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/fnhc,
FENC,Fennec Pharmaceuticals Inc.,4.1,81572903.0,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/fenc,
GSM,Ferroglobe PLC,1.68,284126105.76,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gsm,
FFBW,"FFBW, Inc.",10.15,67448901.8,,2017.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ffbw,
FCSC,Fibrocell Science Inc.,1.87,18248080.84,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fcsc,
FGEN,"FibroGen, Inc",46.43,4003286438.54,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fgen,
FDBC,"Fidelity D & D Bancorp, Inc.",67.88,256652583.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fdbc,
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,324.3,2130436313.4,,,,,https://www.nasdaq.com/symbol/oneq,
FDUS,Fidus Investment Corporation,16.3,398748839.7,,2011.0,,,https://www.nasdaq.com/symbol/fdus,
FDUSL,Fidus Investment Corporation,26.1216,0.0,,,,,https://www.nasdaq.com/symbol/fdusl,
FDUSZ,Fidus Investment Corporation,26.1,0.0,,,,,https://www.nasdaq.com/symbol/fdusz,
FRGI,"Fiesta Restaurant Group, Inc.",11.32,310759153.04,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/frgi,
FITB,Fifth Third Bancorp,27.81,20361723148.53,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fitb,
FITBI,Fifth Third Bancorp,28.25,508500000.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fitbi,
FISI,"Financial Institutions, Inc.",27.98,447237580.24,,1999.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fisi,
FNSR,Finisar Corporation,23.05,2762218440.05,,1999.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/fnsr,
FNJN,"Finjan Holdings, Inc.",2.29,63228099.96,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/fnjn,
FTAC,FinTech Acquisition Corp. III,9.99,442432125.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/ftac,
FTACU,FinTech Acquisition Corp. III,10.71,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ftacu,
FTACW,FinTech Acquisition Corp. III,1.49,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/ftacw,
FEYE,"FireEye, Inc.",15.34,3145767587.3,,2013.0,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/feye,
FBNC,First Bancorp,35.43,1053916900.65,,1987.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fbnc,
FNLC,"First Bancorp, Inc (ME)",25.84,281334343.68,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fnlc,
FRBA,First Bank,11.55,216262754.4,,2013.0,,,https://www.nasdaq.com/symbol/frba,
BUSE,First Busey Corporation,26.04,1448465287.08,,,Finance,Major Banks,https://www.nasdaq.com/symbol/buse,
FBIZ,"First Business Financial Services, Inc.",23.7,207401828.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fbiz,
FCAP,"First Capital, Inc.",52.64,177106964.16,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fcap,
FCBP,First Choice Bancorp,22.48,262872734.96,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcbp,
FCNCA,"First Citizens BancShares, Inc.",450.02,5120464816.1,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcnca,
FCBC,"First Community Bankshares, Inc.",32.79,516666455.7,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcbc,
FCCO,First Community Corporation,19.41,148777009.47,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fcco,
FDEF,First Defiance Financial Corp.,27.45,541313149.05,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fdef,
FFBC,First Financial Bancorp.,23.58,2325311376.12,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffbc,
FFIN,"First Financial Bankshares, Inc.",29.76,4038495507.84,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffin,
THFF,First Financial Corporation Indiana,39.73,487816660.35,,,Finance,Major Banks,https://www.nasdaq.com/symbol/thff,
FFNW,"First Financial Northwest, Inc.",14.08,146084576.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffnw,
FFWM,First Foundation Inc.,13.88,619337134.28,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ffwm,
FGBI,"First Guaranty Bancshares, Inc.",21.42,188649688.5,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fgbi,
FHB,"First Hawaiian, Inc.",25.06,3383401095.9,,2016.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fhb,
INBK,First Internet Bancorp,20.71,208776619.47,,,Finance,Major Banks,https://www.nasdaq.com/symbol/inbk,
INBKL,First Internet Bancorp,25.95,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/inbkl,
INBKZ,First Internet Bancorp,26.0,0.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/inbkz,
FIBK,"First Interstate BancSystem, Inc.",38.42,2503991649.82,,2010.0,Finance,Major Banks,https://www.nasdaq.com/symbol/fibk,
FRME,First Merchants Corporation,37.15,1845238196.7,,,Finance,Major Banks,https://www.nasdaq.com/symbol/frme,
FMBH,"First Mid Bancshares, Inc.",33.97,566522038.16,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbh,
FMBI,"First Midwest Bancorp, Inc.",20.15,2249391691.3,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbi,
FXNC,First National Corporation,19.48,96688726.76,,,Finance,Major Banks,https://www.nasdaq.com/symbol/fxnc,
FNWB,First Northwest Bancorp,16.16,177569004.96,,2015.0,Finance,Banks,https://www.nasdaq.com/symbol/fnwb,
FSFG,"First Savings Financial Group, Inc.",60.0,140690160.0,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsfg,
FSLR,"First Solar, Inc.",66.0,6953310210.0,,2006.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/fslr,
FAAR,First Trust Alternative Absolute Return Strategy ETF,26.673000000000002,44010503.346,,,,,https://www.nasdaq.com/symbol/faar,
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,29.4152,30886018.8304,,,,,https://www.nasdaq.com/symbol/fpa,
BICK,First Trust BICK Index Fund,26.9395,142779403.879,,,,,https://www.nasdaq.com/symbol/bick,
FBZ,First Trust Brazil AlphaDEX Fund,16.9869,142689993.9738,,,,,https://www.nasdaq.com/symbol/fbz,
FTHI,First Trust BuyWrite Income ETF,22.6896,70886871.0096,,,,,https://www.nasdaq.com/symbol/fthi,
FCAL,First Trust California Municipal High income ETF,52.7,31620105.4,,,,,https://www.nasdaq.com/symbol/fcal,
FCAN,First Trust Canada AlphaDEX Fund,23.9904,4798127.9808,,,,,https://www.nasdaq.com/symbol/fcan,
FTCS,First Trust Capital Strength ETF,57.95,2587467615.9,,,,,https://www.nasdaq.com/symbol/ftcs,
FCEF,First Trust CEF Income Opportunity ETF,22.2891,36888460.5,,,,,https://www.nasdaq.com/symbol/fcef,
FCA,First Trust China AlphaDEX Fund,25.7501,10300091.5002,,,,,https://www.nasdaq.com/symbol/fca,
SKYY,First Trust Cloud Computing ETF,60.18,2304894120.36,,,,,https://www.nasdaq.com/symbol/skyy,
RNDM,First Trust Developed International Equity Select ETF,50.8752,25437701.7504,,,,,https://www.nasdaq.com/symbol/rndm,
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,54.08,987068160.0,,,,,https://www.nasdaq.com/symbol/fdt,
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,36.2412,9060372.4824,,,,,https://www.nasdaq.com/symbol/fdts,
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,27.29,513052054.58,,,,,https://www.nasdaq.com/symbol/fvc,
FV,First Trust Dorsey Wright Focus 5 ETF,31.1,2519100062.2,,,,,https://www.nasdaq.com/symbol/fv,
IFV,First Trust Dorsey Wright International Focus 5 ETF,19.95,530670039.9,,,,,https://www.nasdaq.com/symbol/ifv,
DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,25.5177,31897176.0354,,,,,https://www.nasdaq.com/symbol/ddiv,
DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,22.02,48444044.04,,,,,https://www.nasdaq.com/symbol/dvol,
DVLU,First Trust Dorsey Wright Momentum & Value ETF,18.72,19656037.44,,,,,https://www.nasdaq.com/symbol/dvlu,
DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,31.67,50672063.34,,,,,https://www.nasdaq.com/symbol/dwpp,
DALI,First Trust DorseyWright DALI 1 ETF,20.8502,69848211.7004,,,,,https://www.nasdaq.com/symbol/dali,
FDNI,First Trust Dow Jones International Internet ETF,22.01,5502544.02,,,,,https://www.nasdaq.com/symbol/fdni,
FEM,First Trust Emerging Markets AlphaDEX Fund,25.43,732384050.86,,,,,https://www.nasdaq.com/symbol/fem,
RNEM,First Trust Emerging Markets Equity Select ETF,52.56,13140105.12,,,,,https://www.nasdaq.com/symbol/rnem,
FEMB,First Trust Emerging Markets Local Currency Bond ETF,39.4441,112415763.8882,,,,,https://www.nasdaq.com/symbol/femb,
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,36.07,146083572.14,,,,,https://www.nasdaq.com/symbol/fems,
FTSM,First Trust Enhanced Short Maturity ETF,60.1,4543543412.4,,,,,https://www.nasdaq.com/symbol/ftsm,
FEP,First Trust Europe AlphaDEX Fund,35.49,585585070.98,,,,,https://www.nasdaq.com/symbol/fep,
FEUZ,First Trust Eurozone AlphaDEX ETF,38.6484,61837517.2968,,,,,https://www.nasdaq.com/symbol/feuz,
FGM,First Trust Germany AlphaDEX Fund,41.8717,146551033.7434,,,,,https://www.nasdaq.com/symbol/fgm,
FTGC,First Trust Global Tactical Commodity Strategy Fund,18.74,168722479.16,,,,,https://www.nasdaq.com/symbol/ftgc,
FTLB,First Trust Hedged BuyWrite Income ETF,22.3,8920044.6,,,,,https://www.nasdaq.com/symbol/ftlb,
