Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Unnamed: 9
CNTY,"Century Casinos, Inc.",9.67,284676860.93,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/cnty,
CRNT,Ceragon Networks Ltd.,2.61,209170450.35,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/crnt,
CERC,Cerecor Inc.,5.29,226338781.11,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc,
CERN,Cerner Corporation,74.56,24262282171.2,,1986.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cern,
CERS,Cerus Corporation,5.36,738800659.84,,1997.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cers,
KOOL,Cesca Therapeutics Inc.,3.41,8064356.74,,,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kool,
CEVA,"CEVA, Inc.",24.23,532435350.6,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva,
CFFA,CF Finance Acquisition Corp.,9.999,359194236.984,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/cffa,
CFFAU,CF Finance Acquisition Corp.,10.5,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/cffau,
CFFAW,CF Finance Acquisition Corp.,0.58,0.0,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/cffaw,
CSBR,"Champions Oncology, Inc.",7.78,90366816.16,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr,
CHNG,Change Healthcare Inc.,14.77,1842710620.59,,2019.0,Technology,EDP Services,https://www.nasdaq.com/symbol/chng,
CHNGU,Change Healthcare Inc.,56.57,0.0,,2019.0,Technology,EDP Services,https://www.nasdaq.com/symbol/chngu,
CYOU,Changyou.com Limited,9.21,180203375.76,19566056.0,2009.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cyou,
BURG,"Chanticleer Holdings, Inc.",0.9109999999999999,9131751.036,,,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/burg,
CTHR,Charles & Colvard Ltd.,1.55,44420006.95,,1997.0,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cthr,
GTLS,"Chart Industries, Inc.",72.95,2610335928.25,,2006.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gtls,
CHTR,"Charter Communications, Inc.",399.395,89228068114.625,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/chtr,
CTAC,ChaSerg Technology Acquisition Corp.,10.04,282525600.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctac,
CTACU,ChaSerg Technology Acquisition Corp.,10.56,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctacu,
CTACW,ChaSerg Technology Acquisition Corp.,0.75,0.0,,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/ctacw,
CHKP,Check Point Software Technologies Ltd.,120.27,18309845627.16,,1996.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/chkp,
CHEK,Check-Cap Ltd.,2.18,17954065.8,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chek,
CHEKW,Check-Cap Ltd.,0.1485,0.0,,2015.0,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekw,
CHEKZ,Check-Cap Ltd.,0.23,0.0,,,Health Care,Medical Electronics,https://www.nasdaq.com/symbol/chekz,
CKPT,"Checkpoint Therapeutics, Inc.",3.11,112471797.15,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ckpt,
CEMI,"Chembio Diagnostics, Inc.",5.66,97162157.94,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cemi,
CHFC,Chemical Financial Corporation,41.59,2975832582.83,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chfc,
CCXI,"ChemoCentryx, Inc.",8.47,491666229.67,,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ccxi,
CHMG,Chemung Financial Corp,48.46,234423069.3,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chmg,
CHFS,"CHF Solutions, Inc.",2.9,6578128.0,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs,
CHMA,"Chiasma, Inc.",7.14,226822913.1,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma,
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",7.49,89785700.9,,2017.0,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/csse,
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",25.0,22962425.0,,,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cssep,
PLCE,"Children&#39;s Place, Inc. (The)",95.98,1521020974.6,,1997.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/plce,
CMRX,"Chimerix, Inc.",3.88,198162456.24,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx,
CADC,"China Advanced Construction Materials Group, Inc.",3.63,25172692.38,,,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/cadc,
CAAS,"China Automotive Systems, Inc.",2.35,75995009.7,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/caas,
CBPO,"China Biologic Products Holdings, Inc.",93.75,3652838343.75,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbpo,
CCCL,"China Ceramics Co., Ltd.",0.9316,5600672.066000001,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cccl,
CCRC,"China Customer Relations Centers, Inc.",10.03,183845888.0,,2015.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ccrc,
JRJC,China Finance Online Co. Limited,0.9042,19186763.2242,21219601.0,2004.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/jrjc,
HGSH,"China HGS Real Estate, Inc.",0.85,38292500.0,,,Finance,Real Estate,https://www.nasdaq.com/symbol/hgsh,
CIH,China Index Holdings Limited,3.0,190183836.0,63394612.0,,Technology,EDP Services,https://www.nasdaq.com/symbol/cih,
CIFS,China Internet Nationwide Financial Services Inc.,1.87,41353531.56,,2017.0,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/cifs,
CJJD,"China Jo-Jo Drugstores, Inc.",1.11,36559832.46,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cjjd,
CLDC,China Lending Corporation,0.98,24782093.98,,2014.0,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/cldc,
CHNR,"China Natural Resources, Inc.",1.6515,41140377.774000004,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/chnr,
CREG,China Recycling Energy Corporation,0.4035,6498971.943,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/creg,
SXTC,"China SXT Pharmaceuticals, Inc.",3.09,82523706.09,,2019.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sxtc,
CNTF,China TechFaith Wireless Communication Technology Limited,0.5216,3786287.6192,7258987.0,2005.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cntf,
CXDC,China XD Plastics Company Limited,2.11,107502054.51,,,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/cxdc,
CCIH,ChinaCache International Holdings Ltd.,0.8839,21356332.172000002,24161480.0,2010.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ccih,
CNET,"ChinaNet Online Holdings, Inc.",1.3563,22260332.0709,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/cnet,
IMOS,ChipMOS TECHNOLOGIES INC.,15.82,79026848.32,4995376.0,,Technology,Semiconductors,https://www.nasdaq.com/symbol/imos,
CDXC,ChromaDex Corporation,4.47,248182370.01,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cdxc,
CHSCL,CHS Inc,27.36,566352000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscl,
CHSCM,CHS Inc,26.13,496470000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscm,
CHSCN,CHS Inc,26.39,443352000.0,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscn,
CHSCO,CHS Inc,27.39,310032203.25,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chsco,
CHSCP,CHS Inc,28.04,202792514.32,,,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscp,
CHDN,"Churchill Downs, Incorporated",118.21,4751986086.67,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/chdn,
CHUY,"Chuy&#39;s Holdings, Inc.",22.73,381211376.24,,2012.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/chuy,
CBUS,Cibus Corp.,,0.0,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/cbus,
CDTX,"Cidara Therapeutics, Inc.",1.69,45024728.19,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cdtx,
CMCT,CIM Commercial Trust Corporation,20.62,903274379.42,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmct,
CMCTP,CIM Commercial Trust Corporation,26.8,216563832.0,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmctp,
CMPR,Cimpress N.V,91.78,2818123806.68,,,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/cmpr,
CINF,Cincinnati Financial Corporation,107.38,17527618930.64,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cinf,
CIDM,Cinedigm Corp,1.3065,46613631.011999995,,,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/cidm,
CTAS,Cintas Corporation,238.26,24915054533.16,,1983.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ctas,
CRUS,"Cirrus Logic, Inc.",41.6,2417665494.4,,1989.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/crus,
CSCO,"Cisco Systems, Inc.",56.19,240534387719.52,,1990.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/csco,
CTRN,"Citi Trends, Inc.",15.27,184503149.67,,2005.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/ctrn,
CTXR,"Citius Pharmaceuticals, Inc.",1.023,22583523.963000003,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxr,
CTXRW,"Citius Pharmaceuticals, Inc.",0.13,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctxrw,
CZNC,Citizens & Northern Corp,25.93,354577166.07,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cznc,
CZWI,"Citizens Community Bancorp, Inc.",10.82,122041387.62,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/czwi,
CIZN,Citizens Holding Company,20.35,99959810.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cizn,
CTXS,"Citrix Systems, Inc.",98.98,13030898331.36,,1995.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ctxs,
CHCO,City Holding Company,76.28,1257186927.64,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chco,
CIVB,"Civista Bancshares, Inc. ",21.77,340136940.01,,,Finance,Major Banks,https://www.nasdaq.com/symbol/civb,
CIVBP,"Civista Bancshares, Inc. ",69.0,698280.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/civbp,
CLAR,Clarus Corporation,14.46,432223758.78,,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/clar,
CLNE,Clean Energy Fuels Corp.,2.5,511635570.0,,2007.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/clne,
CACG,ClearBridge All Cap Growth ETF,32.07,67337892.12,,,,,https://www.nasdaq.com/symbol/cacg,
YLDE,ClearBridge Dividend Strategy ESG ETF,30.9861,4648596.6942,,,,,https://www.nasdaq.com/symbol/ylde,
LRGE,ClearBridge Large Cap Growth ESG ETF,35.3271,5299170.9813,,,,,https://www.nasdaq.com/symbol/lrge,
CLFD,"Clearfield, Inc.",13.14,179544710.34,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clfd,
CLRO,"ClearOne, Inc.",2.4,39913432.8,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clro,
CLSD,"Clearside Biomedical, Inc.",1.09,40979150.59,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd,
CLIR,ClearSign Combustion Corporation,1.29,34442691.69,,2012.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/clir,
CBLI,"Cleveland BioLabs, Inc.",1.518,17150726.802,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli,
CLVS,"Clovis Oncology, Inc.",14.24,775893498.72,,2011.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clvs,
CLPS,CLPS Incorporation,5.78,80418301.78,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/clps,
CMFN,CM Finance Inc,7.51,102283871.9,,2014.0,,,https://www.nasdaq.com/symbol/cmfn,
CMFNL,CM Finance Inc,25.64,0.0,,,,,https://www.nasdaq.com/symbol/cmfnl,
CME,CME Group Inc.,201.99,72307380753.48,,2002.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cme,
CCNE,CNB Financial Corporation,27.4,417558765.4,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ccne,
CCB,Coastal Financial Corporation,15.22,181214418.7,,2018.0,Finance,Major Banks,https://www.nasdaq.com/symbol/ccb,
COKE,"Coca-Cola Consolidated, Inc.",310.49,2910436697.61,,1972.0,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/coke,
COCP,"Cocrystal Pharma, Inc.",2.1063,66602566.6698,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cocp,
CODA,"Coda Octopus Group, Inc.",12.81,136702222.44,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/coda,
CDXS,"Codexis, Inc.",18.59,1070592690.31,,2010.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/cdxs,
CODX,"Co-Diagnostics, Inc.",0.84,14293243.44,,2017.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/codx,
CVLY,"Codorus Valley Bancorp, Inc",23.05,217944964.65,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cvly,
JVA,"Coffee Holding Co., Inc.",4.3,23948200.7,,2005.0,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/jva,
CCOI,"Cogent Communications Holdings, Inc.",61.39,2846097738.26,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/ccoi,
CGNX,Cognex Corporation,42.73,7329760840.85,,1989.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cgnx,
CTSH,Cognizant Technology Solutions Corporation,64.2,36547964748.0,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ctsh,
CWBR,"CohBar, Inc.",1.75,69923257.25,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cwbr,
COHR,"Coherent, Inc.",128.08,3098353949.68,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/cohr,
CHRS,"Coherus BioSciences, Inc.",19.715,1367638559.755,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs,
COHU,"Cohu, Inc.",15.06,617714754.96,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/cohu,
CLCT,"Collectors Universe, Inc.",22.55,206293849.3,,1999.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/clct,
COLL,"Collegium Pharmaceutical, Inc.",12.39,413660866.08,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll,
CIGI,Colliers International Group Inc. ,72.12,2759247518.04,,,Finance,Real Estate,https://www.nasdaq.com/symbol/cigi,
CLGN,CollPlant Biotechnologies Ltd.,4.5,16964820.0,3769960.0,,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/clgn,
CBAN,"Colony Bankcorp, Inc.",17.22,163571695.14,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cban,
COLB,"Columbia Banking System, Inc.",36.12,2656833726.12,,1992.0,Finance,Major Banks,https://www.nasdaq.com/symbol/colb,
CLBK,"Columbia Financial, Inc.",15.32,1775422161.0,,2018.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/clbk,
COLM,Columbia Sportswear Company,101.77,6951016991.26,,1998.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/colm,
CMCO,Columbus McKinnon Corporation,40.95,959811652.8,,1996.0,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/cmco,
CMCSA,Comcast Corporation,42.63,193488660713.67,,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/cmcsa,
CCNI,"Command Center, Inc.",5.77,26711239.87,,,Technology,Professional Services,https://www.nasdaq.com/symbol/ccni,
CBSH,"Commerce Bancshares, Inc.",59.23,6545378830.13,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbsh,
CBSHP,"Commerce Bancshares, Inc.",26.17,2398229372.68,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbshp,
CVGI,"Commercial Vehicle Group, Inc.",7.66,239435835.72,,2004.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cvgi,
COMM,"CommScope Holding Company, Inc.",15.53,3006960406.76,,2013.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/comm,
JCS,"Communications Systems, Inc.",3.07,28601888.32,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcs,
ESXB,Community Bankers Trust Corporation.,8.01,177573521.79,,,Finance,Major Banks,https://www.nasdaq.com/symbol/esxb,
CFBI,"Community First Bancshares, Inc.",9.945,73840371.93,,2017.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cfbi,
CTBI,"Community Trust Bancorp, Inc.",41.5,737569955.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ctbi,
CWBC,Community West Bancshares,9.87,83400374.82,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cwbc,
CVLT,"Commvault Systems, Inc.",50.83,2291249575.94,,2006.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvlt,
CGEN,Compugen Ltd.,3.48,208459558.56,,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cgen,
CPSI,"Computer Programs and Systems, Inc.",27.31,392039965.8,,2002.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cpsi,
CTG,"Computer Task Group, Incorporated",4.08,56585715.84,,,Technology,EDP Services,https://www.nasdaq.com/symbol/ctg,
SCOR,"comScore, Inc.",5.33,337346194.77,,2018.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/scor,
CHCI,"Comstock Holding Companies, Inc.",2.7698,10758160.7914,,2004.0,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/chci,
CMTL,Comtech Telecommunications Corp.,27.42,661860724.44,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/cmtl,
CNAT,Conatus Pharmaceuticals Inc.,0.2999,9946220.0878,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnat,
CNCE,"Concert Pharmaceuticals, Inc.",11.97,284841567.36,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnce,
BBCP,"Concrete Pumping Holdings, Inc. ",5.26,306130527.2,,2017.0,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/bbcp,
CDOR,"Condor Hospitality Trust, Inc.",8.94,106571728.5,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdor,
CFMS,"ConforMIS, Inc.",3.85,264260084.55,,2015.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/cfms,
CNFR,"Conifer Holdings, Inc.",3.94,37497791.64,,2015.0,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cnfr,
CNFRL,"Conifer Holdings, Inc.",22.0,0.0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/cnfrl,
CNMD,CONMED Corporation,86.87,2452450424.9,,1987.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/cnmd,
CTWS,"Connecticut Water Service, Inc.",69.93,843583212.36,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/ctws,
CNOB,"ConnectOne Bancorp, Inc.",22.44,795627164.64,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cnob,
CONN,"Conn&#39;s, Inc.",17.49,558313593.75,,2003.0,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/conn,
CNSL,"Consolidated Communications Holdings, Inc.",5.38,387889338.2,,2005.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cnsl,
CWCO,Consolidated Water Co. Ltd.,14.44,216893767.36,,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/cwco,
CNAC,Constellation Alpha Capital Corp.,10.3309,55193163.8388,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnac,
CNACR,Constellation Alpha Capital Corp.,0.2245,0.0,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnacr,
CNACU,Constellation Alpha Capital Corp.,10.4,192712000.0,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnacu,
CNACW,Constellation Alpha Capital Corp.,0.07400000000000001,0.0,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnacw,
CNST,"Constellation Pharmaceuticals, Inc.",9.73,251104338.17,,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnst,
ROAD,"Construction Partners, Inc.",14.51,746026121.69,,2018.0,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/road,
CPSS,"Consumer Portfolio Services, Inc.",3.81,84388231.02,,1992.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cpss,
CFRX,ContraFect Corporation,0.515,40895921.34,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cfrx,
CTRV,ContraVir Pharmaceuticals Inc.,3.86,6334657.58,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctrv,
CTRL,Control4 Corporation,23.78,637243479.9,,2013.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/ctrl,
CPTI,"ConversionPoint Holdings, Inc.",,0.0,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpti,
AWSM,Cool Holdings Inc.,1.95,16123635.45,,,Technology,Electronic Components,https://www.nasdaq.com/symbol/awsm,
CPRT,"Copart, Inc.",74.14,16986429219.76,,1994.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/cprt,
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",6.75,435072741.75,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crbp,
CORT,Corcept Therapeutics Incorporated,10.57,1214056543.56,,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cort,
CORE,"Core-Mark Holding Company, Inc.",39.9,1830301657.8,,,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/core,
CSOD,"Cornerstone OnDemand, Inc.",59.54,3551731939.34,,2011.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/csod,
CORV,Correvio Pharma Corp.,2.22,91062182.22,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/corv,
CRTX,"Cortexyme, Inc.",37.85,1015937489.65,,2019.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/crtx,
CLDB,Cortland Bancorp,23.05,101052928.75,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cldb,
CRVL,CorVel Corp.,87.38,1620566868.62,,,Finance,Specialty Insurers,https://www.nasdaq.com/symbol/crvl,
CRVS,"Corvus Pharmaceuticals, Inc.",5.96,174788324.0,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crvs,
CSGP,"CoStar Group, Inc.",562.5,20554636500.0,,1998.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/csgp,
COST,Costco Wholesale Corporation,269.4,118479206708.4,,,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/cost,
CPAH,CounterPath Corporation,1.4846,8833735.2116,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah,
ICBK,"County Bancorp, Inc.",17.5,117499445.0,,2015.0,Finance,Major Banks,https://www.nasdaq.com/symbol/icbk,
COUP,Coupa Software Incorporated,136.54,8434183256.98,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/coup,
CVTI,"Covenant Transportation Group, Inc.",14.55,267261864.15,,1994.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/cvti,
CVET,"Covetrus, Inc.",24.26,2709824799.66,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cvet,
COWN,Cowen Inc.,16.51,488470522.93,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cown,
COWNL,Cowen Inc.,25.7579,0.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cownl,
COWNZ,Cowen Inc.,25.6,0.0,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cownz,
PMTS,CPI Card Group Inc.,2.51,28012947.87,,2015.0,Finance,Finance Companies,https://www.nasdaq.com/symbol/pmts,
CPSH,CPS Technologies Corp.,1.14,15056477.04,,,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cpsh,
CRAI,"CRA International,Inc.",38.38,308610356.08,,1998.0,Miscellaneous,Other Consumer Services,https://www.nasdaq.com/symbol/crai,
CBRL,"Cracker Barrel Old Country Store, Inc.",171.62,4126500271.24,,1981.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cbrl,
BREW,"Craft Brew Alliance, Inc.",15.08,292777446.0,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/brew,
CRAY,Cray Inc,34.68,1433597643.72,,,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/cray,
CREX,"Creative Realities, Inc.",2.11,20548057.76,,,Technology,EDP Services,https://www.nasdaq.com/symbol/crex,
CREXW,"Creative Realities, Inc.",0.4,0.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/crexw,
CACC,Credit Acceptance Corporation,488.7,9186115891.5,,1992.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cacc,
DGLD,Credit Suisse AG,36.92,19900249.2,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/dgld,
DSLV,Credit Suisse AG,30.35,29103707.6,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/dslv,
GLDI,Credit Suisse AG,8.9899,34083641.6074,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/gldi,
